id,name,data,length,alias,language,imdb,star,cnumber,region
27611652,你的脸 你的臉,['2018-08-30(威尼斯电影节)'],['76'],['Your Face'],['汉语普通话'],['https://www.imdb.com/title/tt8846862'],['7.6'],['593'],['中国台湾']
26899316,此时此地 Here and Now,['2018-02-11(美国)'],[],"['Here, Now / 此时此刻']",['英语'],['https://www.imdb.com/title/tt5923012'],['7.8'],['2940'],['美国']
26428356,孤立 Abgeschnitten,['2018-10-11(德国)'],[],['Cut Off'],['德语'],['https://www.imdb.com/title/tt3645988'],[''],[],['德国']
30346898,恩珠的房间 은주의 방,['2018-11-06(韩国)'],[],["Eun-joo's Room / Dear my room"],['韩语'],[],['8.2'],['3932'],['韩国']
27173298,宇宙战舰大和号 爱的战士们 第四章 天命篇 宇宙戦艦ヤマト2202 愛の戦士たち 第四章 天命篇,['2018-01-27(日本)'],[],[],['日语'],[],[''],[],['日本']
30223966,伏魔大师,['2018-05-09(中国大陆)'],['63'],[],[],[],[''],[],['中国大陆']
30161247,从头 RESET,['2018-02(法国)'],['15'],[],['汉语普通话'],[],[''],[],['中国大陆']
30180913,舒伯特 Шу́берт,['2018-03-26(俄罗斯)'],[],['顺风耳'],[],['https://www.imdb.com/title/tt6083838'],[''],[],['俄罗斯']
30206502,笑八仙之韩湘子捉妖,['2018-12-27(中国大陆)'],['97'],['The Legend Of Hunt Demon'],['汉语普通话'],[],[''],[],['中国大陆']
27072838,八四年夏天 Summer of '84,"['2018-01-22(圣丹斯电影节)', '2018-08-10(美国)']",['105'],['84那年夏天(台)'],['英语'],['https://www.imdb.com/title/tt5774450'],['6.1'],['2040'],['加拿大 / 美国']
26890440,桃源,['2018-10-16(平遥国际电影展)'],['113'],['Life of Zhang Chu / My Town'],['汉语普通话'],['https://www.imdb.com/title/tt8372656'],[''],[],['中国大陆']
28086682,实习医生格蕾 第十五季 Grey's Anatomy Season 15,['2018-09-27(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7885522'],['9.0'],['4362'],['美国']
26606775,浪漫星星,['2018-12-05(中国大陆)'],[],['The Faded Light Years'],['汉语普通话'],['https://www.imdb.com/title/tt10417708'],['5.0'],['660'],['中国大陆']
30196817,爱豆间 아이돌룸,['2018-05-12(韩国)'],[],['Idol Room'],['韩语'],[],['8.5'],['1513'],['韩国']
30380001,美之壶・激动人心少女漫画 美の壺・選「心ときめく 少女漫画」,['2018-09-30(日本)'],[],[],['日语'],[],[''],[],['日本']
30354536,偶像广播 아이돌라디오,['2018-10-08(韩国)'],[],['Idol Radio'],['韩语'],[],[''],[],['韩国']
27608471,裂口女VS半身死灵2 口裂け女 vs カシマさん2,['2018-02-22(日本)'],['70'],['裂口女vs鹿岛玲子2'],['日语'],[],[''],[],['日本']
30240231,Benedetta follia,['2018-01-11(意大利)'],['110'],[],['意大利语'],['https://www.imdb.com/title/tt7022404'],[''],[],['意大利']
30206264,战火扶南 Funan,"['2018-06-11(安锡动画电影节)', '2019-03-06(法国)']",['84'],[],['法语'],['https://www.imdb.com/title/tt6342440'],['7.4'],['60'],['法国']
34463344,西甲联赛18/19赛季 La Liga Season 2018/2019,['2018-08-18(西班牙)'],[],[],['西班牙语'],[],[''],[],['西班牙']
30301279,比舍堂远比议政府近 第三季 사당보다 먼 의정부보다 가까운 시즌3,['2018-07-20(韩国)'],[],['Between Friendship and Love Season 03'],['韩语'],[],['7.8'],['132'],['韩国']
25980317,非常搭档,['2018-01-29(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30466913,欧洲冠军联赛18/19赛季 2018-2019 UEFA Champions League,[],[],[],['英语'],['https://www.imdb.com/title/tt8927406'],['8.3'],['64'],['瑞士']
30164471,音乐乡悖论 Paradox,['2018-03-15(美国)'],['73'],[],['英语'],['https://www.imdb.com/title/tt7949046'],['6.7'],['148'],['美国']
30174662,报告老师我是东北银,['2018-03-30(中国大陆)'],[],[],['汉语普通话'],[],['3.7'],['741'],['中国大陆']
30380029,神兵小将2,['2018-01-20(中国大陆)'],[],['神兵小将 第二季 / 神兵小英雄2 / Shenbing Kids-2 New Legend'],['汉语普通话'],[],[''],[],['中国大陆']
30343062,We Speak NYC,[],[],[],['英语'],['https://www.imdb.com/title/tt7093138'],[''],[],['美国']
30255172,挥击 Swiped,['2018(美国)'],[],['Swiped'],['英语'],['https://www.imdb.com/title/tt4867110'],[''],[],['美国']
30337085,百变摩托车 Ride,[],['6'],[],[],[],[''],[],['英国']
30359984,我叫蒙克,['2018-10-25(北京电影学院)'],[],['the Munck'],[],[],[''],[],['中国大陆']
33402047,iKON的60分钟认真胜负！ Abema TV ikon篇,['2018-05-04(日本)'],[],['Game Battle SP'],['日语 / 韩语'],[],[''],[],['日本']
27181026,漂亮的村事,['2018-09-16(中国大陆)'],['90'],['Beautiful Village Affairs'],['汉语普通话'],[],[''],[],['中国大陆']
25857301,三国杀·幻,['2018-11-09(中国大陆)'],['94'],['Legends of the Three Kingdoms'],['汉语普通话'],['https://www.imdb.com/title/tt9477594'],[''],[],['中国大陆']
30176707,现实之后 After Reality,"['2013(展映)', '2018-01-27(鹿特丹电影节)']",['15'],[],['无对白'],['https://www.imdb.com/title/tt9081744'],[''],[],['中国大陆']
30287746,毒枭矮子 第三季 El Chapo Season 3,['2018-07-09(美国)'],[],[],['西班牙语'],['https://www.imdb.com/title/tt8599264'],[''],[],['墨西哥']
30359990,青虫,['2018-10-23(北京电影学院)'],[],['green worm'],['汉语普通话'],[],[''],[],['中国大陆']
27068684,摔跤选手 레슬러,['2018-05-09(韩国)'],['110'],['我的冠军老爸(台) / 摔跤运动员 / 爱情摔跤 / 爱的摔跤 / Love Sling / Wrestler'],['韩语'],['https://www.imdb.com/title/tt7299346'],['5.9'],['705'],['韩国']
30468902,探索发现之新疆味道（续）,['2018-08-05(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30132810,神探房东,['2018-01-02(中国大陆)'],['90'],['新国产凌凌漆之神探房东'],['汉语普通话'],[],[''],[],['中国大陆']
26907099,博斯 第四季 Bosch Season 4,['2018-04-13(美国)'],[],['哈里·博斯 / 波什 / 博什'],['英语'],['https://www.imdb.com/title/tt6158794'],['9.2'],['432'],['美国']
30161290,"爱情，在记忆中停留 사랑, 기억에 머물다",['2018-02-14(韩国)'],[],['Love In Memory'],['韩语'],[],[''],[],['韩国']
30194769,女孩 Girl,"['2018-05-12(戛纳电影节)', '2018-11-01(荷兰)']",['105'],['梦女芭蕾(港) / 芭蕾少女梦(台)'],['法语 / 弗拉芒语 / 英语'],['https://www.imdb.com/title/tt8254556'],['8.1'],['17393'],['比利时 / 荷兰']
30343923,爱会接管 Loveyatri,['2018-10-05(印度/美国)'],['140'],['Love Will Take Over'],['印度语'],['https://www.imdb.com/title/tt7820846'],[''],[],['印度']
30173694,黑暗来袭 All Light Will End,['2018-11-02(美国)'],['84'],[],['英语'],['https://www.imdb.com/title/tt6023386'],[''],[],['美国']
30423526,来自大海的女人 mujer saliendo del mar,[],['80'],[],['西班牙语'],['https://www.imdb.com/title/tt8637970'],[''],[],['智利']
30155135,灵气 Aura,['2018-11-08(英国)'],[],['罗拉 / 元气 / 光环'],['英语'],['https://www.imdb.com/title/tt7631320'],[''],[],['英国']
27666419,#带我上路吧 #TAKEMEANYWHERE,['2018-03-01(英国)'],['44'],[],['英语'],['https://www.imdb.com/title/tt7737176'],[''],[],['美国 / 芬兰 / 英国']
26970563,刺透 Piercing,"['2018-01-20(圣丹斯电影节)', '2018-12-07(美国)']",['81'],['穿在乳头上的洞'],['英语'],['https://www.imdb.com/title/tt6516314'],['5.6'],['1099'],['美国']
30229522,匿名自由职业者 Freelancers Anonymous,['2018-06-10(美国)'],['81'],[],['英语'],['https://www.imdb.com/title/tt7214028'],['4.6'],['113'],['美国']
30488809,比特币大爆炸 Bitcoin Big Bang: l'improbable épopée de Mark Karpeles,['2018-02-28(法国)'],['104'],['比特幣大騙局(台)'],['英语'],['https://www.imdb.com/title/tt8056932'],[''],[],['法国']
30311917,爱乐园,['2018-08-24(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30366547,阳光之下,[],['16'],[],[],[],[''],[],['中国大陆']
30193774,东厂西厂,['2018-04-11(中国大陆)'],['71'],[],['汉语普通话'],[],[''],[],['中国大陆']
30255199,太湖美,['2018-03-26(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30238349,阁楼房客是总裁,['2018-11-23(中国大陆)'],['116'],[],['汉语普通话'],[],[''],[],['中国大陆']
30192442,王国 El reino,"['2018-09-07(多伦多电影节)', '2018-09-28(西班牙)']",['122'],['骗局(台) / The Realm'],['西班牙语'],['https://www.imdb.com/title/tt7095482'],['6.1'],['601'],['西班牙 / 法国']
30382825,最美的时光,['2018-11-23(中国大陆)'],[],[],['汉语普通话'],[],['6.9'],['2102'],['中国大陆']
30246873,暗芝居 第六季 闇芝居 第6期,['2018-07-06(日本)'],[],[],['日语'],['https://www.imdb.com/title/tt8684750'],['6.4'],['1096'],['日本']
27013587,斗破苍穹 第二季,['2018-03-03(中国大陆)'],[],['斗破苍穹动画版 第二季'],['汉语普通话'],[],['7.0'],['4333'],['中国大陆']
27015848,魔道祖师 第一季,['2018-07-09(中国大陆)'],[],['魔道祖师动画版 / 魔道祖师 前尘篇 / 魔道祖师'],['汉语普通话'],[],['8.9'],['83116'],['中国大陆']
30227527,心霊盂蘭盆4,[],[],[],['日语'],[],[''],[],['日本']
28472279,变身女友,['2018-01-22(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30272268,快手甜品大赛 sugar rush,['2018-07-13(美国)'],[],['糖糖风暴'],['英语'],['https://www.imdb.com/title/tt8680560'],[''],[],['美国']
30203491,天才玩偶 悪偶 ‐天才人形‐,"['2018-07-06(中国大陆)', '2018-07-09(日本)']",[],['恶偶 -天才人形‐'],['日语'],[],['6.6'],['299'],['中国大陆 / 日本']
30361200,年近40 Casi 40,"['2018-04-20(马拉加电影节)', '2018-06-29(西班牙)']",['87'],[],['西班牙语'],['https://www.imdb.com/title/tt8171548'],[''],[],['西班牙']
27173273,网球并不可笑嘛 第十季 てーきゅう 10期,[],[],['女高网球部 第十季'],['日语'],[],[''],[],['日本']
30346873,大古与小贤,[],[],['Dagu and Xiaoxian'],['汉语普通话'],[],[''],[],['中国大陆']
25828516,银河英雄传说 Die Neue These 邂逅 銀河英雄伝説 Die Neue These 邂逅,['2018-04-03(日本)'],[],['银河英雄传说 新版 / 银河英雄传说'],['日语'],['https://www.imdb.com/title/tt7407236'],['8.4'],['2428'],['日本']
26737543,小美人鱼 The Little Mermaid,['2018-08-17(美国)'],[],['小美人鱼真人版 / A Little Mermaid'],['英语'],['https://www.imdb.com/title/tt5493944'],['4.4'],['641'],['美国']
30238413,兄弟营,['2018-05-31(中国大陆)'],[],['浪花淘尽之以眼还眼 / 杜鹃花 / 猛虎营 / 兄弟团'],['汉语普通话'],[],[''],[],['中国大陆']
30486818,今天喜欢上你了 第三季 今日、好きになりました 第三弹,[],[],['日本高中生恋爱真人秀'],['日语'],[],[''],[],['日本']
30246867,妻子的情人2 아내의 애인2,['2018-06-14(韩国)'],['70'],["My Wife's Lover 2"],['韩语'],[],[''],[],['韩国']
30212761,筑梦新时代：2018年“五月的鲜花”全国大中学生文艺会演,['2018-05-04(中国大陆)'],[],['央视五四青年节晚会 2018 / 2018年央视五四晚会 / 2018五月的鲜花特别节目'],['汉语普通话'],[],[''],[],['中国大陆']
30306066,热舞飞扬 Battle,['2018-09-28(挪威)'],['95'],['战斗'],['挪威语 / 英语'],['https://www.imdb.com/title/tt6854672'],['5.2'],['135'],['挪威 / 瑞典 / 丹麦 / 荷兰']
30340033,一毛所有,['2018-11-10(中国台湾金马影展)'],[],[],['粤语'],[],[''],[],['中国香港']
27046753,颤抖的真相 The Shivering Truth,"['2018-01-19(圣丹斯电影节)', '2018-12-09(美国)']",[],[],['英语'],['https://www.imdb.com/title/tt6905458'],['8.4'],['1963'],['美国']
30210176,青春のささくれ 不器用な舌使い,['2018-04-20(日本)'],['85'],['つないだ手をはなして'],['日语'],['https://www.imdb.com/title/tt9524994'],[''],[],['日本']
30198392,多余的恩典 Troppa grazia,"['2018-05-17(戛纳电影节)', '2018-11-22(意大利)']",[],["圣母咪搞(港) / 露西亚卡到神(台) / Lucia's Grace"],['意大利语'],['https://www.imdb.com/title/tt7133528'],['6.7'],['64'],['意大利']
27080660,特别的她 Progressive 劇場版 フリクリ　プログレ,['2018-09-07(日本)'],['135'],['特别的她 剧场版 / FLCL2 / FLCL Progressive / フリクリ2'],['日语'],['https://www.imdb.com/title/tt7112160'],['7.2'],['286'],['日本']
30209341,直率症 Sin rodeos,['2018-03-02(西班牙)'],['87'],['Empowered'],['西班牙语'],['https://www.imdb.com/title/tt6981702'],['6.2'],['262'],['西班牙']
30312775,PBS前线：麦凯恩 Frontline：McCain,['2018-04-17(美国)'],['53'],[],['英语'],['https://www.imdb.com/title/tt8299426'],[''],[],['美国']
27028934,15点17分，启程巴黎 The 15:17 to Paris,"['2018-02-07(法国)', '2018-02-09(美国)']",['94'],['15:17 巴黎列车(台) / 15时17分，启程巴黎 / 15:17开往巴黎 / 15点17分到巴黎 / 列车危情 / 巴黎列车剿恐记'],['英语 / 法语 / 阿拉伯语 / 德语 / 荷兰语'],['https://www.imdb.com/title/tt6802308'],['5.7'],['2435'],['美国']
27199331,婚礼客人 The Wedding Guest,['2018-09-08(多伦多电影节)'],['94'],['前男友行不行(台)'],['英语'],['https://www.imdb.com/title/tt7645780'],['5.9'],['384'],['英国']
30286100,香格里拉：濒临灭绝 Shangri-La: Near Extinction,['2018-10-02(美国)'],['95'],[],['英语'],['https://www.imdb.com/title/tt7007846'],[''],[],['美国']
30393519,残酷的生活 Como é Cruel Viver Assim,['2018-08-16(巴西)'],['107'],['悲惨生活'],['葡萄牙语 Portuguese'],['https://www.imdb.com/title/tt8792492'],[''],[],['巴西 Brazil']
30312007,老大人,['2018-11-10(中国台湾金马影展)'],['95'],["Dad's Suit"],['汉语普通话'],['https://www.imdb.com/title/tt9078412'],['6.5'],['234'],['中国台湾']
30175030,安妮 Anne,['2018-03-07(美国)'],['20'],[],['英语'],['https://www.imdb.com/title/tt6342062'],[''],[],['美国']
30261943,举杯呵呵喝 第二季,['2018-07-11(中国大陆)'],[],['举杯呵呵喝2'],['汉语普通话'],[],['6.7'],['828'],['中国大陆']
30309341,书籍与您 Livres & Vous,[],[],[],['法语'],[],[''],[],['法国']
30341339,格拉汉姆·诺顿秀 第二十四季 The Graham Norton Show Season 24,['2018-09-28(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt8975244'],[''],[],['英国']
26392877,大寒,"['2018-01-12(中国大陆)', '2018-08-14(中国大陆重映)']",['110'],['Great Cold'],['汉语普通话'],[],[''],[],['中国大陆']
30218516,法律与秩序：特殊受害者 第二十季 Law & Order: Special Victims Unit Season 20,['2018-09-14(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8395466'],['9.0'],['243'],['美国']
27042509,吸血猎手 Corbin Nash,['2018-04-20(美国)'],['94'],[],['英语'],['https://www.imdb.com/title/tt2948160'],['3.5'],['476'],['英国 / 美国']
27599688,洗屋 ルームロンダリング,"['2018-06-16(上海电影节)', '2018-07-07(日本)']",['109'],['洗鬼同你住(港) / 净化万事屋(台) / 净化屋 / Room Laundering'],['日语'],['https://www.imdb.com/title/tt7724322'],['6.9'],['937'],['日本']
30201047,Morden i Sandhamn Season 6,[],[],[],['瑞典语 / 英语'],['https://www.imdb.com/title/tt7694822'],[''],[],['瑞典']
30243274,灵雾岛,[],['86'],[],[],[],[''],[],['中国大陆']
30286896,借宿 Sova över,[],['8'],['Sleepover'],['瑞典语'],['https://www.imdb.com/title/tt6794956'],[''],[],['瑞典']
4058933,一个明星的诞生 A Star Is Born,"['2018-08-31(威尼斯电影节)', '2018-10-05(美国)']",['135'],['一个巨星的诞生(台) / 星梦情深(港)'],['英语'],['https://www.imdb.com/title/tt1517451'],['7.2'],['82641'],['美国']
30329907,塩埕区长 塩埕區長,[],['70'],['Iâm-Tian Khu-Tiún'],['汉语普通话'],[],[''],[],['中国台湾']
30136653,破镜谋杀案：女演员杀人事件 大女優殺人事件～鏡は横にひび割れて～,['2018-03-25(日本)'],['110'],['著名女演员杀人事件~横向开裂的镜子~'],['日语'],['https://www.imdb.com/title/tt9117550'],['5.8'],['1960'],['日本']
30183956,我的波兰女朋友 My Friend the Polish Girl,[],['87'],['Moja polska dziewczyna'],['英语'],['https://www.imdb.com/title/tt6987468'],[''],[],['英国']
27178695,宇宙战舰大和号2202 爱的战士们 第六章 宇宙戦艦ヤマト2202 愛の戦士たち 第六章,['2018-11-02(日本)'],[],['回生篇'],['日语'],[],[''],[],['日本']
30387544,业内人士,['2018-11-26(中国大陆)'],[],[],['汉语普通话'],[],['8.7'],['2006'],['中国大陆']
27087641,龙王的工作！ りゅうおうのおしごと！,['2018-01-08(日本)'],[],['Ryuuou no Oshigoto!'],['日语'],['https://www.imdb.com/title/tt8271972'],['6.5'],['2353'],['日本']
30162216,Aun和Huyga 아노와 호이가,['2018-03-08(韩国)'],['15'],[],['韩语'],[],[''],[],['韩国']
26601224,人尽皆知 Todos lo saben,"['2019(中国大陆)', '2018-05-08(戛纳电影节)', '2018-09-14(西班牙)']",['133'],['众所周知 / Everybody Knows'],['西班牙语 / 英语'],['https://www.imdb.com/title/tt4964788'],['5.9'],['1087'],['西班牙 / 法国']
30412274,保姆驯服记 가정부 길들이기,['2018-12-25(韩国)'],['74'],['A Housekeeper to Tame'],['韩语'],[],['5.3'],['80'],['韩国']
27045514,罗斯安家庭生活 Roseanne,['2018-03-27(美国)'],[],['罗珊妮 / 罗西妮'],['英语'],['https://www.imdb.com/title/tt6845390'],[''],[],['美国']
